img_path,label,group
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375021_49.54_noaug_I_sp3_3447.png,3,3447
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375021_49.29_noaug_I_sp3_3447.png,3,3447
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156087741_24.07_noaug_I_sp3_3446.png,3,3446
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375021_49.04_noaug_I_sp3_3447.png,3,3447
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156087741_24.32_noaug_I_sp3_3446.png,3,3446
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787369_10.41_noaug_I_sp3_3453.png,3,3453
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156093459_18.99_noaug_I_sp3_3448.png,3,3448
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796402_9.05_noaug_I_sp3_3460.png,3,3460
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090306_43.52_noaug_I_sp3_3461.png,3,3461
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792583_0.82_noaug_I_sp3_3458.png,3,3458
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375072_32.53_noaug_I_sp3_3459.png,3,3459
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375072_32.03_noaug_I_sp3_3459.png,3,3459
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156093459_19.49_noaug_I_sp3_3448.png,3,3448
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787369_10.91_noaug_I_sp3_3453.png,3,3453
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796271_48.35_noaug_I_sp3_3463.png,3,3463
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796402_8.55_noaug_I_sp3_3460.png,3,3460
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796402_8.8_noaug_I_sp3_3460.png,3,3460
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792583_1.32_noaug_I_sp3_3458.png,3,3458
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154745918_35.69_noaug_I_sp3_3449.png,3,3449
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154745918_35.94_noaug_I_sp3_3449.png,3,3449
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154745918_35.44_noaug_I_sp3_3449.png,3,3449
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375072_32.28_noaug_I_sp3_3459.png,3,3459
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088238_38.0_noaug_I_sp3_3464.png,3,3464
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157389742_46.96_noaug_I_sp3_3452.png,3,3452
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095860_0.25_noaug_I_sp3_3454.png,3,3454
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796271_47.85_noaug_I_sp3_3463.png,3,3463
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094285_54.68_noaug_I_sp3_3462.png,3,3462
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157389742_46.71_noaug_I_sp3_3452.png,3,3452
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156087873_48.91_noaug_I_sp3_3451.png,3,3451
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157389742_46.46_noaug_I_sp3_3452.png,3,3452
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156087873_49.41_noaug_I_sp3_3451.png,3,3451
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154746314_20.57_noaug_I_sp3_3465.png,3,3465
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796271_48.1_noaug_I_sp3_3463.png,3,3463
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095594_48.12_noaug_I_sp3_3450.png,3,3450
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787369_10.66_noaug_I_sp3_3453.png,3,3453
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156087873_49.16_noaug_I_sp3_3451.png,3,3451
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154746314_21.07_noaug_I_sp3_3465.png,3,3465
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154746314_20.82_noaug_I_sp3_3465.png,3,3465
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090145_26.74_noaug_I_sp3_3466.png,3,3466
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090306_43.27_noaug_I_sp3_3461.png,3,3461
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094285_54.93_noaug_I_sp3_3462.png,3,3462
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090306_43.77_noaug_I_sp3_3461.png,3,3461
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088238_37.75_noaug_I_sp3_3464.png,3,3464
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088238_38.25_noaug_I_sp3_3464.png,3,3464
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095860_0.5_noaug_I_sp3_3454.png,3,3454
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095860_0.0_noaug_I_sp3_3454.png,3,3454
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094285_55.18_noaug_I_sp3_3462.png,3,3462
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095594_48.62_noaug_I_sp3_3450.png,3,3450
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095594_48.37_noaug_I_sp3_3450.png,3,3450
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388103_0.38_noaug_I_sp3_3457.png,3,3457
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090145_26.49_noaug_I_sp3_3466.png,3,3466
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787223_2.21_noaug_I_sp3_3456.png,3,3456
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154792583_1.07_noaug_I_sp3_3458.png,3,3458
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787223_2.46_noaug_I_sp3_3456.png,3,3456
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088654_13.52_noaug_I_sp3_3455.png,3,3455
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088654_14.02_noaug_I_sp3_3455.png,3,3455
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090145_26.99_noaug_I_sp3_3466.png,3,3466
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154787223_1.96_noaug_I_sp3_3456.png,3,3456
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388103_0.63_noaug_I_sp3_3457.png,3,3457
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088654_13.77_noaug_I_sp3_3455.png,3,3455
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388103_0.13_noaug_I_sp3_3457.png,3,3457
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089240_0.25_noaug_I_sp3_3468.png,3,3468
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095247_22.94_noaug_I_sp3_3467.png,3,3467
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095247_22.44_noaug_I_sp3_3467.png,3,3467
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156095247_22.69_noaug_I_sp3_3467.png,3,3467
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795023_57.17_noaug_I_sp3_3469.png,3,3469
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089240_0.0_noaug_I_sp3_3468.png,3,3468
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089240_0.5_noaug_I_sp3_3468.png,3,3468
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795023_56.92_noaug_I_sp3_3469.png,3,3469
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795413_42.55_noaug_I_sp3_3472.png,3,3472
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377398_50.13_noaug_I_sp3_3470.png,3,3470
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096504_48.28_noaug_I_sp3_3473.png,3,3473
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795023_57.42_noaug_I_sp3_3469.png,3,3469
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795413_42.3_noaug_I_sp3_3472.png,3,3472
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096504_47.78_noaug_I_sp3_3473.png,3,3473
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377398_49.88_noaug_I_sp3_3470.png,3,3470
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793901_14.36_noaug_I_sp3_3474.png,3,3474
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377398_50.38_noaug_I_sp3_3470.png,3,3470
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795413_42.8_noaug_I_sp3_3472.png,3,3472
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088441_8.82_noaug_I_sp3_3471.png,3,3471
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793901_14.86_noaug_I_sp3_3474.png,3,3474
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088441_9.07_noaug_I_sp3_3471.png,3,3471
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156088441_8.57_noaug_I_sp3_3471.png,3,3471
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793901_14.61_noaug_I_sp3_3474.png,3,3474
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094232_32.99_noaug_I_sp3_3475.png,3,3475
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096504_48.03_noaug_I_sp3_3473.png,3,3473
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094232_32.74_noaug_I_sp3_3475.png,3,3475
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744143_11.82_noaug_I_sp3_3476.png,3,3476
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744143_12.07_noaug_I_sp3_3476.png,3,3476
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744143_11.57_noaug_I_sp3_3476.png,3,3476
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094232_33.24_noaug_I_sp3_3475.png,3,3475
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090127_13.11_noaug_I_sp3_3477.png,3,3477
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090127_12.86_noaug_I_sp3_3477.png,3,3477
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090127_12.61_noaug_I_sp3_3477.png,3,3477
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373963_27.92_noaug_I_sp3_3478.png,3,3478
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374849_25.74_noaug_I_sp3_3482.png,3,3482
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388219_42.8_noaug_I_sp3_3481.png,3,3481
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374923_15.93_noaug_I_sp3_3479.png,3,3479
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388219_43.05_noaug_I_sp3_3481.png,3,3481
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374849_25.49_noaug_I_sp3_3482.png,3,3482
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388219_42.55_noaug_I_sp3_3481.png,3,3481
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373963_27.67_noaug_I_sp3_3478.png,3,3478
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089834_10.91_noaug_I_sp3_3484.png,3,3484
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374923_16.18_noaug_I_sp3_3479.png,3,3479
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793494_17.52_noaug_I_sp3_3483.png,3,3483
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793494_17.02_noaug_I_sp3_3483.png,3,3483
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388958_0.07_noaug_I_sp3_3480.png,3,3480
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793494_17.27_noaug_I_sp3_3483.png,3,3483
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388958_0.32_noaug_I_sp3_3480.png,3,3480
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388958_0.57_noaug_I_sp3_3480.png,3,3480
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374849_25.24_noaug_I_sp3_3482.png,3,3482
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374923_16.43_noaug_I_sp3_3479.png,3,3479
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373963_28.17_noaug_I_sp3_3478.png,3,3478
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089834_11.16_noaug_I_sp3_3484.png,3,3484
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091708_47.05_noaug_I_sp3_3486.png,3,3486
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091708_47.3_noaug_I_sp3_3486.png,3,3486
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091708_47.55_noaug_I_sp3_3486.png,3,3486
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089834_10.66_noaug_I_sp3_3484.png,3,3484
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795534_54.13_noaug_I_sp3_3487.png,3,3487
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388235_7.42_noaug_I_sp3_3488.png,3,3488
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156092041_17.4_noaug_I_sp3_3485.png,3,3485
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375495_48.05_noaug_I_sp3_3492.png,3,3492
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795534_54.38_noaug_I_sp3_3487.png,3,3487
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795632_51.02_noaug_I_sp3_3490.png,3,3490
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156092041_16.9_noaug_I_sp3_3485.png,3,3485
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375495_48.3_noaug_I_sp3_3492.png,3,3492
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094058_12.15_noaug_I_sp3_3493.png,3,3493
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094058_12.4_noaug_I_sp3_3493.png,3,3493
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377370_1.4_noaug_I_sp3_3489.png,3,3489
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156092041_17.15_noaug_I_sp3_3485.png,3,3485
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090139_25.36_noaug_I_sp3_3491.png,3,3491
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377370_1.9_noaug_I_sp3_3489.png,3,3489
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388235_6.92_noaug_I_sp3_3488.png,3,3488
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157388235_7.17_noaug_I_sp3_3488.png,3,3488
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795632_51.52_noaug_I_sp3_3490.png,3,3490
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795632_51.27_noaug_I_sp3_3490.png,3,3490
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154795534_53.88_noaug_I_sp3_3487.png,3,3487
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157377370_1.65_noaug_I_sp3_3489.png,3,3489
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090139_25.86_noaug_I_sp3_3491.png,3,3491
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375495_47.8_noaug_I_sp3_3492.png,3,3492
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156090139_25.61_noaug_I_sp3_3491.png,3,3491
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094058_11.9_noaug_I_sp3_3493.png,3,3493
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793738_46.29_noaug_I_sp3_3496.png,3,3496
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793738_45.79_noaug_I_sp3_3496.png,3,3496
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096103_5.17_noaug_I_sp3_3497.png,3,3497
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096103_4.92_noaug_I_sp3_3497.png,3,3497
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374506_24.79_noaug_I_sp3_3502.png,3,3502
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373879_6.61_noaug_I_sp3_3494.png,3,3494
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154790640_0.5_noaug_I_sp3_3501.png,3,3501
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091288_16.58_noaug_I_sp3_3499.png,3,3499
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373879_6.86_noaug_I_sp3_3494.png,3,3494
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157373879_7.11_noaug_I_sp3_3494.png,3,3494
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156096103_4.67_noaug_I_sp3_3497.png,3,3497
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094311_15.73_noaug_I_sp3_3495.png,3,3495
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157374506_24.54_noaug_I_sp3_3502.png,3,3502
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796884_45.36_noaug_I_sp3_3500.png,3,3500
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094311_15.98_noaug_I_sp3_3495.png,3,3495
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091288_16.33_noaug_I_sp3_3499.png,3,3499
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744083_29.35_noaug_I_sp3_3498.png,3,3498
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154790640_0.25_noaug_I_sp3_3501.png,3,3501
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156094311_15.48_noaug_I_sp3_3495.png,3,3495
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154790640_0.0_noaug_I_sp3_3501.png,3,3501
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744083_28.85_noaug_I_sp3_3498.png,3,3498
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154744083_29.1_noaug_I_sp3_3498.png,3,3498
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156091288_16.83_noaug_I_sp3_3499.png,3,3499
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154796884_45.61_noaug_I_sp3_3500.png,3,3500
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375473_44.23_noaug_I_sp3_3503.png,3,3503
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/154793738_46.04_noaug_I_sp3_3496.png,3,3496
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/156089824_29.66_noaug_I_sp3_3504.png,3,3504
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375473_43.98_noaug_I_sp3_3503.png,3,3503
G:/Shared drives/BioSoundSCape_ABG/labeled_data/spectrogram_data/training/157375473_44.48_noaug_I_sp3_3503.png,3,3503
